checkpoint,epoch,mse,mae,max_abs_error,relative_l2,train_total,train_pde,train_boundary,train_initial,figure,grid,device,dtype
checkpoint_epoch_011500.pt,11500,0.10818268615326647,0.15191884820235663,1.530130436281612,0.5353919591780395,0.07260516285896301,0.025666918605566025,0.00029028148856014013,0.04664796590805054,figures\comparison_epoch_011500.png,grids\grid_epoch_011500.npz,cpu,torch.float32
checkpoint_epoch_012000.pt,12000,0.03604817218866502,0.1030518620529474,1.2436304283092454,0.3090541562611888,0.04410867020487785,0.019932586699724197,0.00012499256990849972,0.024051090702414513,figures\comparison_epoch_012000.png,grids\grid_epoch_012000.npz,cpu,torch.float32
checkpoint_epoch_012500.pt,12500,0.12462963954079007,0.16306376949259088,1.5532798298301074,0.5746502944180208,0.0636935755610466,0.015734614804387093,0.000553914054762572,0.047405045479536057,figures\comparison_epoch_012500.png,grids\grid_epoch_012500.npz,cpu,torch.float32
checkpoint_epoch_013000.pt,13000,0.07077163719064175,0.12602069794070775,1.4823946374307857,0.43303458693056607,0.04866613447666168,0.020685095340013504,0.0003199858183506876,0.027661051601171494,figures\comparison_epoch_013000.png,grids\grid_epoch_013000.npz,cpu,torch.float32
checkpoint_epoch_013500.pt,13500,0.02694005756274946,0.09555312362040645,0.8504467179390863,0.26717278881223466,0.041610948741436005,0.0169525183737278,8.37562620290555e-05,0.024574676528573036,figures\comparison_epoch_013500.png,grids\grid_epoch_013500.npz,cpu,torch.float32
checkpoint_epoch_014000.pt,14000,0.07077917017218087,0.12435621359621431,1.5129486353511212,0.43305763256635876,0.04654429852962494,0.017752576619386673,9.381533891428262e-05,0.0286979079246521,figures\comparison_epoch_014000.png,grids\grid_epoch_014000.npz,cpu,torch.float32
checkpoint_epoch_014500.pt,14500,0.06687932602917783,0.13319608642803724,1.4589036021438098,0.4209581363180259,0.06666064262390137,0.03843635320663452,0.0008158193086273968,0.02740846574306488,figures\comparison_epoch_014500.png,grids\grid_epoch_014500.npz,cpu,torch.float32
checkpoint_epoch_015000.pt,15000,0.0853811656638036,0.12881030588062273,1.543077318713181,0.4756352178135627,0.05490739643573761,0.0257154181599617,0.00011581338185351342,0.029076164588332176,figures\comparison_epoch_015000.png,grids\grid_epoch_015000.npz,cpu,torch.float32
checkpoint_epoch_015500.pt,15500,0.028938014342929433,0.09341437147815941,1.2509547357177406,0.27690278761072246,0.03561262786388397,0.015148432925343513,1.4692363038193434e-05,0.020449504256248474,figures\comparison_epoch_015500.png,grids\grid_epoch_015500.npz,cpu,torch.float32
checkpoint_epoch_016000.pt,16000,0.054802096422057946,0.110751388283255,1.489809087297008,0.38105840940735897,0.034503042697906494,0.014206002466380596,0.00011499086394906044,0.0201820470392704,figures\comparison_epoch_016000.png,grids\grid_epoch_016000.npz,cpu,torch.float32
checkpoint_epoch_016500.pt,16500,0.05538313455816972,0.11030949640632799,1.4843454860252643,0.3830731652350298,0.04081498086452484,0.0189101230353117,3.157771425321698e-05,0.02187328040599823,figures\comparison_epoch_016500.png,grids\grid_epoch_016500.npz,cpu,torch.float32
